type	AMD077	AMD081	AMD082	AMD083	AMD084	AMD085	AMD087	AMD090	AMD091	AMD092	AMD093	AMD094	AMD095	AMD098	AMD100	AMD101	AMD102	AMD103	AMD104	AMD106	AMD110	AMD111	AMD112	AMD115	AMD117	AMD118	AMD119	AMD120	AMD121	AMD123	AMD124	AMD128	AMD130	AMD131	AMD132	AMD134	AMD135	AMD136	AMD137	AMD140	AMD_002	AMD_003	AMD_004	AMD_005	AMD_006	AMD_008	AMD_009	AMD_010	AMD_011	AMD_012	AMD_013	AMD_014	AMD_015	AMD_017	AMD_018	AMD_020	AMD_021	AMD_022	AMD_023	AMD_024	AMD_025	AMD_026	AMD_027	AMD_028	AMD_030	AMD_031	AMD_032	AMD_033	AMD_034	AMD_035	AMD_036	AMD_037	AMD_038	AMD_039	AMD_040	AMD_041	AMD_043	AMD_044	AMD_045	AMD_046	AMD_047	AMD_048	AMD_049	AMD_050	AMD_051	AMD_052	AMD_054	AMD_055	AMD_058	AMD_059	AMD_060	AMD_065	AMD_066	AMD_067	AMD_068	AMD_069	AMD_071	AMD_072	AMD_073	AMD_074	AMD_076	AMD_086	AMD_088	AMD_099	AMD_105	AMD_107	AMD_108	AMD_109	AMD_113	AMD_114	AMD_116	AMD_125	AMD_126	AMD_127	AMD_129	AMD_133	AMD_138	AMD_139	AMD_141	AMD_142	AMD_143	AMD_144	AMD_145	AMD_146	AMD_147	AMD_148	AMD_149	AMD_150	AMD_151	AMD_152	AMD_153	AMD_155	AMD_156	AMD_157	AMD_158	AMD_159	AMD_160	AMD_161	AMD_162	AMD_163	AMD_164	AMD_165	AMD_166	AMD_167	AMD_168	AMD_169	AMD_170	AMD_171	AMD_172	AMD_173	AMD_175	AMD_176	AMD_177	AMD_178	AMD_181	AMD_183	AMD_184	AMD_185	AMD_186	AMD_187	AMD_188	AMD_189	AMD_191	AMD_192	AMD_193	AMD_195	AMD_196	AMD_197	AMD_198	AMD_199	AMD_200	AMD_201	AMD_202	AMD_203	AMD_204	AMD_206	AMD_207	AMD_208	AMD_209	AMD_210	AMD_211	AMD_214	AMD_215	AMD_216	AMD_217	AMD_218	AMD_219	AMD_220	AMD_221	AMD_222	AMD_223	AMD_224	AMD_226	AMD_228	AMD_229	AMD_231	AMD_232	AMD_233	AMD_234	AMD_235	AMD_236	AMD_237	AMD_238	AMD_239	AMD_240
aminoglycoside	0.013219586389330028	0.01669166951323641	0.0019922889077724232	0.008538392119805331	0.01151910261847181	0.1449904005586964	0.02284152028860766	0.026387586570172008	0.15610434035648452	0.03328014808486483	0.030684861406595997	0.0031787937783441687	0.004727738754731504	0.013727710187466236	0.04799356976702277	0.07874401209886484	0.10320167777979596	0.07626059141333576	0.025407419555213806	0.08647393165096146	0.04853871578221001	0.035835305852857796	0.15457218607531925	0.05184791642448144	0.00935936711006815	0.03711205027450189	0.03167442105214198	0.010485640619486326	0.09410478417717096	0.02545443793742885	0.1158302081518675	0.008862276909877871	0.0111443446398531	0.025258858073247757	0.044988157979601075	0.012584872992854166	0.03056804681000955	0.04684438618884155	1.4934028514674558	0.02489799692897672	0.0468471466758998	0.002310484958255006	0.2136456851903956	0.19826170338088073	0.041373406322350856	0.011642398039469579	0.03250876327382767	0.016040359128478412	0.029416685001443666	0.1005397974082825	0.027843938551063728	0.014608141978263246	0.020778411966657796	0.016696842986842216	0.004524604288482693	0.03615950320759183	0.005235026028864441	0.005057682452312693	0.007300102849528381	0.0022276554032766463	0.023069029588975547	0.0073341027464062765	0.09018860193578722	0.028325009929239565	0.034597969959831436	0.0021524691824517197	0.0021037929770557837	0.005490585644174208	0.04461420119135827	0.052323035472829856	0.041385593452874354	0.07615242360791012	0.06161209764603307	0.06949932506236363	0.5317893866109182	0.09330168811729657	0.02198565139043017	0.009869372448962426	0.013508785143680915	0.5928567220649342	0.04964201913550631	0.012570231972456663	0.09683842621484941	0.007265950325087135	0.004119924424714775	0.0078002162758255555	0.010910870248092194	0.030458222597987944	0.01139618623447361	0.005656527218292251	0.2181249260083098	0.08848526770633347	0.01462525934175212	0.026217853985757017	0.1507745274343002	0.01769724581422756	0.1538266308183442	0.07351330102366818	0.06142030236637656	0.038974898853180485	0.03678955302542486	0.09229205737008347	0.006883254397282082	0.04956145548575338	0.06849148853682308	0.01582963562173101	0.15182853134668767	0.08210914475081107	0.03248394452658857	0.6042231742454542	0.17509541214882646	0.015818780730222057	0.12975590891658287	0.06870406535292288	0.05031416659644617	0.1491763027405084	0.02815482967701531	0.031787728535382274	0.09247411866157228	0.0061657538728056805	0.11573483196359935	0.04820668500941798	0.006888207387812129	0.1136028515913193	0.020561175226645027	0.7736783684935374	0.05730345288216036	0.1798650230476034	0.03494159010444051	0.05125638287586598	0.003001951402202195	0.02703373396869609	0.004808085262885224	0.012424106006328072	0.31605558333584205	0.37801630435123396	0.06079606285190498	0.08370170371541931	0.023495787634246226	0.031867324559001986	0.022918276536432313	0.017666651790795775	0.001467836958511626	0.1591112355332869	0.007850984575449567	0.06264569922760635	0.06180696349399121	0.11429541517587478	0.010253952273259367	0.057946524153172606	0.009723265071323027	0.05216318709759753	0.008952956948586041	0.010289439985773065	0.005092206258914036	0.013779101988893582	0.00428255396034185	0.06175929073611503	0.0268125623771188	0.15249357699434374	0.02324917229871265	0.028540390500457667	0.056136654756391784	0.027155976561175063	0.014117300923921246	0.026342245825061682	0.0053839586127248165	0.1219692468095931	0.00659937128295932	0.05500990135322854	0.010140296557367614	0.14243388895567202	0.03730977093169056	0.27140259370269293	0.005180807040970098	0.018365746246903663	0.0064866881968942	0.008593878854388445	0.016086373165712056	0.13789597309736668	0.022030191466502	0.001781463192311925	0.009697172339769564	0.2456815298521376	0.005498043645967903	0.24923438082906696	0.034246999011128675	0.013648146889234339	0.019536849937144947	0.04178097083773819	0.25920598637865205	0.0617675892219383	0.020963959341425607	0.11943389087469733	0.03367417401423853	0.00863095079347273	0.031733124277015703	1.4744627885689763	0.0007871080265634059	0.00412837783944711	0.011670809979982256	0.00016946125083565285	0.002537140322010378	0.0027582881419127613	0.0314733623796107
antibacterial_fatty_acid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.215970098135339e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.672527851520292e-05	0.0	0.0	0.0	0.0	2.4279780889470968e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.31654777499726e-05	0.0	0.0	0.0	0.0	0.0	1.8164028801292803e-05	2.0510267968064007e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.4557535010964603e-05	0.0	0.0	2.608507401466838e-05	0.0	0.0	3.014079120855143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8657321912513844e-05	0.0	0.0	0.0	0.0	0.0	3.1896479416924116e-05	6.762147534227984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6609922846765694e-05	0.0	0.0	0.0	0.0	0.0	4.219169538881598e-05	0.0	0.0	0.0	0.0	0.0	1.831004793215475e-05	0.0	8.199240619603282e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.133333193034437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1536815266680705e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.389920790389338e-05
bacitracin	0.1736058193202512	0.12176007578225342	0.06768597728906356	0.051242572602045774	0.17204512777434447	0.14673761804265903	0.05730210774127532	0.1411442590553246	0.0745250193920813	0.09288121102618822	0.03306120814557846	0.08310732096113954	0.08186406115986006	0.0677848202114214	0.07060890755639423	0.08960215888342922	0.09502024876588602	0.0687356663596064	0.077022409568195	0.07945554584243832	0.05592452067590085	0.04603641108711338	0.07542510251358439	0.05009167665502301	0.09126176719814184	0.0667647276236474	0.057437377304825565	0.07541734508873213	0.13118377528701786	0.028963085276784643	0.04275447444158598	0.0765216503680227	0.10114693215454461	0.09827714850778586	0.05578608770215229	0.03184948188282611	0.17618611783905722	0.07458606332351927	0.11726596328925731	0.08097806917057866	0.12886020765891065	0.0743858764106915	0.07304762715686179	0.06151269425808359	0.028844071314236372	0.06340962076073914	0.09241283180114289	0.08891361358087124	0.0651136590857739	0.06248021734879178	0.062103969579393424	0.08131314089031008	0.09621288222090237	0.0779643161649646	0.06529260897305117	0.04565894502529398	0.03993022795825793	0.05449285242231457	0.07808328676457954	0.041587119148780764	0.04664777056353495	0.1476321356640579	0.1232925794095306	0.11118795589145114	0.1739513047972952	0.09655082249933805	0.06152067600775481	0.051087709304637796	0.10439662744822792	0.10273580707020587	0.1024704185339959	0.1361488367201266	0.16046128452805997	0.05875950726263339	0.30477792451369234	0.07315585970538016	0.08418979872073272	0.03888047269557808	0.06633888703052691	0.2400678339820255	0.12330117074926127	0.07357699622614322	0.05059943178376264	0.24244881392575218	0.04095120309242334	0.04316315850234319	0.1532707783196192	0.06620702894930514	0.0934215210208987	0.10834230005724417	0.07994252274862561	0.14144917042691824	0.10468557670085972	0.14006604024414157	0.15880104591371466	0.08075724828170715	0.12069027563761835	0.04594608113279574	0.10380253554532069	0.13251131585178538	0.07440239755513173	0.12155983354292853	0.03527282410943644	0.03877525402804252	0.21880725277441393	0.08171455018467634	0.06274451911294256	0.04316480634003816	0.06806247147677284	0.1978514467099681	0.06319927959311006	0.07870305626944439	0.0902481187463361	0.09078586071289227	0.06657150042419228	0.053239649643677306	0.06388671105410586	0.05214774945206216	0.05069612986242849	0.19174719712806126	0.07798738036782463	0.08771005714618622	0.0360894130535038	0.0895319100316012	0.11149828786169963	0.0785652192165577	0.08299655231928096	0.19312601779058794	0.2720803577177535	0.0884972852075839	0.10566708135269585	0.09656933173124004	0.06937420767225388	0.11380865422619411	0.10187827725070915	0.0653790074900245	0.030987338330519927	0.2115617139650327	0.07024141012712323	0.06035438847412108	0.2550251918134721	0.050016577129142474	0.08557343073509409	0.13311547610761226	0.07656213322677066	0.03476420416976843	0.060951936355138986	0.11284256147506018	0.06726336937152866	0.08149001152652711	0.06178142151635351	0.09090904344291811	0.06454268950626785	0.05344413867080379	0.07442345912345072	0.07652935009258192	0.04931838985546244	0.15755646231968792	0.16346433256446258	0.06784792418529954	0.04394158365526016	0.07490641949959821	0.06090934525027576	0.13688684169198778	0.06573587601456016	0.05097407451969096	0.03205030660594217	0.13731860721114242	0.05700259161552178	0.07062158521304694	0.07580988640662223	0.15596053159081502	0.12783459292799504	0.14635809426641652	0.1314212927562337	0.05250049649377481	0.07326734703959165	0.09156627985923249	0.0664718564650789	0.18528543737906972	0.05938188365758456	0.06769836981641787	0.08060422873968483	0.04565213923406032	0.09840606470998754	0.27296226255506734	0.05391304492222571	0.10306755770997043	0.13529698537108145	0.07651671392524903	0.19196837516570528	0.04447029856364882	0.09050292691253765	0.0174881965982623	0.07840875797888311	0.12157735953309158	0.06416120234478725	0.26171939354609786	0.07858475499446939	0.03840127643667198	0.07508849126144883	0.09955846426733853	0.057587208476587645	0.05967761088132196	0.09987073918999236
beta_lactam	0.2711683056959665	0.024341031553895786	0.0983386137017267	0.038592115976438045	0.021058853995093923	0.3588475706837096	0.027787206091944835	0.1703863358481349	0.3023222529848514	0.03401384122970408	0.030345580649880993	0.10082093033437554	0.09169717029654005	0.051169128810674196	0.04221968599044275	0.27270253388740323	0.13475068771050136	0.07005222568566054	0.16320604480142564	0.07062617956340207	0.10630391740155817	0.13506341570043726	0.18990537694048562	0.1991814836500166	0.016282512738383572	0.02361221130981502	0.0807475068600584	0.13364643654956132	0.15489914343495836	0.030830183179139145	0.02092910583987952	0.055744701441403116	0.21422850918722566	0.024403761255640692	0.03238362540013599	0.060037330915652755	0.21134077189791062	0.057150064361589495	0.5105537264618549	0.03664924981736424	0.08194127680098232	0.40129091460611704	0.16751912801332033	0.10243029600505174	0.013509250622918259	0.17974609805664518	0.12187490509336626	0.45329169623311943	0.11591605149199316	0.07623128764915688	0.017790090558146503	0.06512099135661566	0.2232214768980135	0.06293556676643847	0.018133342842622708	0.21604200448065536	0.026168343570062966	0.04197706013268431	0.11439113935510707	0.023607674042878068	0.24296676609236728	0.15227340134477305	0.11740462903317267	0.04800678717606769	0.23234931761302774	0.12896407927249268	0.021933513829586065	0.09137343655114755	0.05466696764280103	0.04237253645901691	0.18704507211242255	0.14748570914120054	0.15419721655579602	0.07754932403422893	0.3992789608965414	0.12290932632090351	0.10633280951807472	0.20032431639317735	0.13102950457124105	0.8728656477356351	0.024862146097209555	0.5873058798275831	0.05228640364943335	0.011751418463377173	0.016709287460875796	0.01002476441877741	0.1481793164577755	0.3169664834064275	0.1707532628101881	0.38618544865383053	0.2089341387002623	0.16515349179852795	0.09044040060649974	0.16108407191412752	0.08812938375687543	0.14054395595667216	0.10378028007297524	0.06854250321281126	0.08331397469467634	0.1788310501934123	0.10651668168352206	0.0468339788415625	0.01168110142158034	0.02109008850015079	0.2339490559835799	0.22637225806746605	0.11170301615654406	0.06725651544864532	0.020323403998070363	0.21151312923355348	0.04337489016364814	0.021164102523876408	0.018758750001047927	0.004600005942075519	0.08737766631811236	0.08621399854330536	0.06842034073924398	0.09451768338734698	0.09866499211327938	0.13668994045235852	0.09583388912966186	0.061424277559105345	0.05603064694352149	0.3426356395843039	0.04234885968822362	0.07733931961019301	0.026335672898285617	0.8120726604762739	0.40490656061343455	0.0489377148660496	0.00855468202863114	0.13808792148776636	0.02658090646521446	0.04904839323872614	0.06050070544412922	0.26402370218797294	0.019258054077944866	0.56605979333626	0.008854855938660741	0.05434601568358124	0.19992190410765742	0.04891362906904329	0.20522784874376934	0.423285395564927	0.102055300820475	0.05909921093379521	0.006345935399841042	0.12200457934249297	0.027843490781172542	0.05310662443216727	0.04503002010143907	0.039073017756011685	0.0445785204042684	0.047646132042762884	0.060925280579135446	0.1542436069393822	0.2650326807548804	0.09025235521555983	0.46530335387255184	0.0701227372366828	0.03243645913575128	0.03221109123005673	0.06253250955886815	0.07963153262918761	0.026967307596825498	0.11803812121058478	0.005818939686620258	0.16312679278998643	0.027625358679168786	0.03638113367958364	0.009014332973339652	0.27966691668607785	0.07195261430642552	0.09590890321746472	0.025559882070152407	0.01990036220501105	0.03304916641729327	0.3424077399057523	0.10555030534234193	0.8044928597528268	0.05560900223638422	0.09739571836682577	0.03837162132298052	0.7310002440716519	0.0499093005335005	0.31640805925397913	0.05997231649270102	0.01961501712918154	0.011700331189281649	0.026650788462011545	0.1762013914778472	0.019816086619955032	0.24204139414402775	0.0593182211442481	0.07987330366453044	0.09823267068999879	0.5873881751557962	1.0414429089816608	0.006510290862040982	0.1696862623099295	0.7733048271682197	0.04265870480591589	0.15170769148479143	0.13896512726947233	0.06537684260137883
bicyclomycin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013735465804945118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.30787737314372e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041374236377871997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.761317316653381e-05	0.0	6.182598831718204e-05	0.0	0.0	7.006711969805768e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.302847202360252e-05
bleomycin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005518823898761209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012971964368393754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018885723581467393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014986361417705364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001682481792060866	0.0	0.0	0.0	0.0	0.0010988910387717886	0.0001723170721062127	0.0	0.0	0.0025116743319775568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013750868954170777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018572565429710332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036843191573719502	0.00015447189048809216	0.00032017565088677467	0.0	0.0	0.0	0.0	0.0	0.0	0.00041614711577135974	0.0	0.0	0.0	0.0	0.0004913490758179152	0.0	0.0	0.0	0.00025950856546031376	0.0005712424039081913	0.0	0.0003320800728499436	0.00025878269498343006	0.0	8.799401907966562e-05	0.0	0.00011780422122102912	0.0	0.0	0.0	0.0	0.0	0.0	0.00037193081286955766
chloramphenicol	0.003963729545491856	0.00011448831244301347	0.0015518782723498467	0.005089780080450392	0.0010753285702941704	0.0167990711762896	0.010501384548462087	0.0015416142287685414	0.0029100142922846924	0.0026981291622539304	0.008954810899294754	0.0025746130920706435	0.01986477125252776	0.0035566303769495634	0.01659743832756007	0.0022747914116920255	0.022680125336825716	0.001498458708242014	0.02691223356787535	0.004320247970597167	0.019504865860087123	0.03109889533531138	0.0036505556350130133	0.02150801076650361	0.0015063869094220687	0.028406323064517295	0.002453732398812477	0.004880584468380241	0.010801193885391702	0.027452601305058694	0.0289355301559927	0.0014825097369416903	0.024762320192523092	0.0011582186180427159	0.010602708336350108	0.026299475432907823	0.01760833611186504	0.011204018735577841	0.10894155391997226	0.000997515321724462	0.0020686037587861433	0.020231159123321237	0.003048869343546441	0.006651481694887869	0.018565743913491545	0.0012160872255658622	0.0408171431825335	0.009943091087455055	0.00412993975376446	0.014579906439378182	0.007477891460735966	0.025138629675639047	0.0024035452614475455	0.0026861644763626472	0.007374358307332951	0.0027824415003074227	0.008915563828422774	0.010607647738755168	0.0005936277114927222	0.0011439650160252931	0.015112437196585359	0.014746523463765543	0.016953605237897042	0.0015405008281615606	0.0018988030566390948	0.006593059349187083	0.00900722199049927	0.015818732373296035	0.005889276838979444	0.014469078844751786	0.016058355719030096	0.011630052464904856	0.00856211872083452	0.0043724926411189465	0.008078961784469296	0.003640732048099449	0.008449010392107105	0.002450782982661804	0.0008867936297080711	0.037590424122083285	0.008352158363753838	0.001065165198944257	0.00024391444144681093	0.00042979706899999565	0.008147352415285185	0.017098770239942288	0.004272648161446144	0.0022261301918810347	0.014011655587879665	0.01499906623795492	0.0033960390242768973	0.0025436022846361014	0.0004097718719871467	0.0022880876798641115	0.015587240378838527	0.0115321773662828	0.016469832821143057	0.012335811411665894	0.030437698007322683	0.00019055968732628972	0.010953112853587728	0.0018093859068237209	0.0013053683018163695	0.009114391836724979	0.0009769998764185138	0.01391441952244462	0.00291126852492518	0.016047857875598717	0.0065279380090701115	0.06946553762798693	0.027185463823407478	0.051182979881601025	0.03522229562963729	0.020383067100725964	0.0	0.030800130344237	0.012561773472406905	0.00020258785417280015	0.04558645700673143	0.00499673976305561	0.0013145025989046333	0.013415335860161165	0.0015417583435027866	0.03085073457851862	0.011496634395069701	0.010459972295514463	0.010390859373335127	0.00962745300196007	0.012107906826735909	0.00862399978376334	0.001048436385908064	0.004042896544235234	0.0058977381938914815	0.003571764009234377	0.013739704304955469	0.0067020203246882844	0.0009201489021318761	0.0010632493464336349	0.015729911206358003	0.0005200638095637683	0.0436140776851728	0.007214596177141138	0.0004867569495037261	0.022728629921662007	0.01101005983567932	0.0021630240018417576	0.0019657665641887394	0.005562043935487222	0.007308235374051896	0.0022295202298842154	0.0038031114695464244	0.0264065565952056	0.013155035870051993	0.011570115234249216	0.0034151517067356383	0.010903114419034037	0.009252325331980187	0.005322521534181183	0.0264245229902648	0.01218516787406802	0.0057711573754652525	0.002076618787486613	0.0032265185245598125	0.012312542510130338	0.014261409442001513	0.016880834875582083	0.05319205802543626	0.009810590439087337	0.016144033950423593	0.03436916381198924	0.005808130597884795	0.0272033838231753	0.043893713777048794	0.019191808519862727	0.016277931113399716	0.004079060192248717	0.0030374950123893086	0.0009474137072227773	0.0036189604375594054	0.007054426511492321	0.013203056461978507	0.007496594920015699	0.009817568137504916	0.0017578790136262093	0.004781708522145794	0.013214640023695125	0.019445858397358518	0.006080643052551414	0.0038748374602113967	0.00860513573343745	0.03944404188404646	0.006281578058369039	0.010418615365873905	0.009012185889671284	0.023757210516356375	0.002886414511801095	0.007110893739432137	0.50705451735939	0.015271589249944862	0.017959307666461023	0.0021099963222783384	0.04627252903136736	0.007594018803526389	0.014570332037694396	0.014541615859786092
defensin	9.770982207494288e-05	0.0002688594900304228	0.0	0.00035741497092422645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.458683446429073e-05	0.0	0.0	0.0	0.0	0.0007312085397710678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.940964555915309e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008181398108562234	3.128761394579468e-05	0.0	2.9186488658868677e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.05238263785694e-05	0.00013998340415056538	0.0	6.971178725775979e-05	0.0	0.0011385818049926319	0.0	0.0	0.00249562813069399	0.0	0.0	0.0	0.0	0.00017368039327606913	0.0	0.0004889324542065282	4.949743975551216e-05	0.0	0.0	0.0	0.0	4.9252203478549584e-05	0.0	5.7229824491012116e-05	0.0	0.0	0.0	3.305224610072853e-05	4.102082136513422e-05	0.000566206872131837	0.0	0.0	0.0	0.00040949881413470025	0.0	0.0	0.0	0.0	0.0005363155745737354	7.715765223571254e-05	0.0	0.0	0.0	0.0	8.908245780693758e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9271852893162065e-05	0.0	0.0	0.0	3.221953644131775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.322408622552231e-05	5.568299449503211e-05	0.0	0.0	0.0	0.0	0.0010755363479299164	0.0	0.0	4.3721995846783586e-05	0.0	0.0	0.00016929890834038245	0.0	0.0	0.0	0.0	2.9994139796617744e-05	0.00021911465455525328	0.0	0.0	0.0	0.00014780794717725358	0.00028691051241660543	0.0	0.0	0.0005636486396285652	0.0	0.0	0.0	0.0	4.681380348452387e-05	0.0003114775016757738	0.0	5.77458460089108e-05	0.0010951096659195967	0.0	0.0	0.0	0.00037125378442232955	0.0	0.0	0.00014260289012690486	4.035634510522998e-05	5.6797660850941276e-05	0.00041439954358300524	0.0	6.637337366153647e-05	0.0	0.0	0.0006730289820658489	0.0	0.0	0.0	5.9775961137379466e-05	2.734643908998878e-05	0.0	0.0	0.0	0.00023463933745861666
